400,sam bennett's Collection,we collect old weapons ,18/01/13 14:31,5,Cane knife,,"This cane knife belonged to Don Low, a cane farmer from Yandina on the Sunshine Coast.  Since the mid-19th century, sugarcane has been farmed all along the Queensland coast. Cane was harvested by hand using long-handled knives like this one.  In the 19th century this hot, dirty, backbreaking work was often performed by recruited South Sea Islanders, who in many cases had been misled about conditions in Australia or forced here against their will. They were soon to be replaced by European migrant workers. Nowadays mechanised cane harvesters perform the work of cane cutters, resulting in larger farms and fewer jobs.",H27708,db4915,,"we have one of these at home we found it at an antique market paid 27 dollars\
"
401,MADDI's Collection,because i love ball gowns,22/01/13 12:12,34,Ball gown,,"This elaborate gown was designed and made by Mrs Janet Walker, Brisbane's leading 19th century costumier.  Janet Walker offered both made to measure and ready to wear garments, ensuring the individuality of gowns by only importing just enough fabric, trimming and lace to make that piece. From 1882 until her retirement in 1938, her designs were worn by elite clientele to society weddings, balls, receptions and government events.  This gown was worn by Mrs Barbara Jane Drury, wife of Edward Robert Drury, former manager of the Queensland National Bank.",H42023,db3338,,"love this gown, maybe make in blue!!!\
"
402,j's Collection,Because it is all Australian,23/01/13 12:20,22,"Ellis Rowan painting - \
 Ulysses Butterfly",,"Ellis Rowan was one of Australia's most celebrated botanical artists. An adventurous, emancipated woman, she trekked to remote parts of Australia and New Guinea in search of subjects to paint. She found the tropical flowers 'more beautiful than all' and made six visits to Queensland between the years 1887 and 1913. This painting is one of a collection of 125 paintings acquired in 1912 by the Queensland Government from the artist's exhibition in Brisbane.",H20461.107,,,
402,j's Collection,Because it is all Australian,23/01/13 12:20,55,Coastal Taipan,Oxyuranus scutellatus,"The Coastal Taipan grows to 2.9 metres. This snake is known from north-western Western Australia, the northern Northern Territory, across Cape York Peninsula and coastally through eastern Queensland to Grafton (New South Wales).  It lives in open forests, dry closed forests, coastal heaths, grassy beach dunes and cane fields. This species is active during day and also in early evening during hot weather.  It possesses the third most toxic venom of any Australian  land snake.and is responsible for human deaths. If bitten, apply first aid and seek urgent medical attention. The Coastal Taipan feeds on mammals including small rodents, bandicoots and quolls. ",,AE7 Oxyuranus scutellatus.jpg,,
402,j's Collection,Because it is all Australian,23/01/13 12:20,59,Richmond Birdwing,Ornithoptera richmondia,"The Richmond Birdwing is one of Australia's largest and most spectacular butterflies. The drab-coloured females are huge, with a wingspan of nearly 15 centimetres, but it's the black and metallic green males that are truly eye-catching. The Richmond Birdwing occurs only in rainforest in south-east Queensland and north-east New South Wales. The distribution of the Richmond Birdwing has contracted to less than half its former range due the clearing of rainforest, especially in the lowlands. Programs to replant the food plants of the caterpillars are attempting to reverse the decline of this beautiful butterfly.",,cosmozosteria_subzonata_pj968_jw.jpg,,
402,j's Collection,Because it is all Australian,23/01/13 12:20,66,Dodd Specimen,,"This arrangement of butterflies is part of the F.P. & A.P. Dodd Collection of Tropical Insects. Frederick Parkhurst Dodd (1861-1937) was an iconic figure in Australian entomology, known as the 'Butterfly Man of Kuranda'. The Jezebels (<i>Delias</i> spp.) in this case were collected by his third son, Alan Parkhurst Dodd (1896-1981), also an accomplished entomologist, during trips to New Guinea in 1949, 1955 and 1962. They were arranged to complement his father's original collection.  Jezebels are numerous in the mountains of New Guinea.  Alan pinned the specimens upside down to show their colourful undersides.",,dodd_collection_417b_v1.tif,,
402,j's Collection,Because it is all Australian,23/01/13 12:20,75,Yellow-tailed Black Cockatoo,Calyptorhynchus funereus,"The Yellow-tailed Black Cockatoo is common across Queensland in well-vegetated areas from the coast to the mountain ranges. This species of bird is also a often seen in Brisbane, moving amongst the parks and gardens throughout the city. With its creaky, high-pitched screeches and chuckling calls, the appearance of the Yellow-tailed Black Cockatoo was once thought to be associated with the coming of rain, hence its occasional moniker, the Rainbird. Their sharp, narrow beaks are well suited to extracting seeds from pine cones or banksias or hooking out wood-boring beetle larvae from deep inside eucalypt or wattle branches.",,calyptorhynchus_funereus_ps108_rv.jpg,,
402,j's Collection,Because it is all Australian,23/01/13 12:20,77,Sacred Kingfisher ,Todiramphus sanctus,"The loud 'Ek Ek Ek Ek' call of the Sacred Kingfisher can be heard continuously throughout its September to December breeding season. For most of the year, it is solitary in its lifestyle, pairing only to breed, incubate its eggs and care for hatched chicks before they leave the nest. Sacred Kingfisher nests are usually burrowed into a termite mound, a hollow branch or a riverbank, and are excavated by both the male and female parents. A common resident of coastal woodlands, mangroves, wetlands and forests all over Australia, the Sacred Kingfisher forages mainly on land for food, occasionally fishing in water.",,todiramphus_sanctus_gc_da7103_v1.jpg,,
402,j's Collection,Because it is all Australian,23/01/13 12:20,83,Common Green Treefrog,Litoria caerulea,"In Queensland, the approach of spring and summer rain is heralded by the croaking of male Green Treefrogs lurking in crevices, rainwater tanks and downpipes trying to attract females.  The Common Green Treefrog is widespread throughout northern and eastern Australia.  Despite the name, their colouring can also be light brown, purple or bright blue.  Their bellies are always white and their irises pale gold.  Mostly nocturnal, the Common Green Treefrog hides in cool, sheltered places to slow evaporative water loss.  They emerge at night and during rain to feed on anything that can be swallowed including small birds, rodents, bats and other frogs.   ",,litoria_caerulea_jw_da0579.jpg,,
402,j's Collection,Because it is all Australian,23/01/13 12:20,90,Green Turtle,Chelonia mydas ,"The Green Turtle inhabits rocky and coral reefs and inshore sea grass beds in coastal tropical and subtropical waters and feeds mainly on algae, sea grass, mangrove seeds and jellyfish. In eastern Australia, most nesting occurs on islands associated with the Great Barrier Reef. The world's largest Green Turtle nesting aggregation is at Raine Island,north-eastern Queensland. Female Green Turtles lay about 115 eggs several times in a season but may have five year intervals between breeding seasons. Green Turtles grow to a shell length of 125 cm. The adult shell is reddish-brown, mottled with black but juveniles have a distinctive sun-ray pattern.",,chelonia_mydas_nx983_gc.tif,,
402,j's Collection,Because it is all Australian,23/01/13 12:20,118,Ulysses Butterfly,Papilio ulysses,"The Ulysses Butterfly is one of the iconic insects of north Queensland. It is restricted to rainforest and is especially common in the wet mountains. In flight it is visible from hundreds of metres away as a series of bright blue flashes. When resting with its dark brown wing undersides showing it is very difficult to detect amongst the deep shadows of the rainforest. Male Ulysses Butterflies are attracted to blue objects, mistaking them for a female. Try wearing a bright blue hat in the north Queensland rainforest and you may be lucky enough to entice a male down.",,papilio_ulysses_nu309_jw_LC_etched.jpg,,
403,cristopher's Collection,,26/01/13 15:00,56,Monkey-faced Jumping Spider,Mopsus mormon,"One of the largest jumping spiders found in Australia, this beautiful spider can leap more than 20 times its body length.  With four pairs of eyes, each seeing a different perspective, the Monkey-faced Spider has excellent telephoto eyesight.  They are the only spider family that can turn their head. Named for the beard on the face of males, the Monkey-faced Spider is found on plants. During mating season, the female will weave a tunnel-like nest with three compartments, one each for the egg sac, their mate and themselves.  While not toxic to humans, they are known to give a painful bite.",,mopsus_mormon_ns838_jw.tif,,
403,cristopher's Collection,,26/01/13 15:00,57,Giant Red Bull Ant ,Myrmecia gulosa,"The Giant Red Bull Ant, <i>Mymecia gulosa</i>, is one of the largest <i>Mymecia</i> species, almost reaching two and a half centimetres in length. It was one of the first insects to be named from Australia and obviously captured the attention of Sir Joseph Banks who collected it on Captain Cook's voyage in 1770. It occurs in open forest and woodlands from southern Queensland to Victoria. Bull ants have extremely keen vision, massive jaws and an extremely potent, painful sting, making them formidable hunters. They prey on insects and other spineless game that they bring back to their underground nests to feed the legless, white ant grubs.",,myrmecia_gulosa_ox746_jw.tif,,
